Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A22354	0.904286442	0.832101207	1	1
A22355	0.888915208	0.827225499	1	1
A22356	0.833574467	0.517937463	1	1
A22357	1	0.849171602	-1	1
A22358	0.819825868	0.807292144	-1	0.824412079
A22359	0.819779154	0.998152558	-1	1
A22360	1	0.910998861	1	1
A22361	0.707485347	0.368019822	1	1
A22362	0.778674212	0.772936926	1	0.910399951
A22363	0.837558254	0.100131885	-1	1
A22364	1	0.95039406	1	1
A22365	1	0.926849426	1	1
A22366	0.672166073	0.215014845	-1	1
A22367	0.874847895	0.647641109	-1	1
A22368	0.955440551	0.974055258	-1	1
A22369	0.831180487	0.536601295	1	1
A22370	0.978514495	0.873624308	1	1
A22371	0.83615468	0.990438519	1	1
A22372	0.907146803	0.916447944	1	0.893699457
A22373	0.906066335	0.789078565	1	1
A22374	0.820384054	0.929876531	1	1
A22375	0.735684193	0.267828004	1	1
A22376	1	0.999612664	1	1
A22377	0.624875084	0.078033033	1	0.803419556
A22378	1	0.913540764	1	1
A22379	0.671465149	0.060029378	-1	0.611370995
A22380	0.583995962	0.006978523	1	1
A22381	0.613356389	0.317689045	-1	0.896030282
A22382	0.781486882	0.908495613	-1	1
A22383	1	0.923086989	1	1
A22384	0.767938325	0.757106563	-1	1
A22385	0.934690411	0.874655254	1	1
A22386	1	0.998353689	1	1
A22387	0.946765407	0.820630013	-1	1
A22388	1	0.93838279	1	0.91125701
A22389	0.562992899	0.01370651	1	1
A22390	0.959162094	0.977487207	1	1
A22391	0.511233852	0.002703393	1	0.792164655
A22392	0.679642931	0.070473374	-1	1
A22393	0.75002275	0.407019488	1	1
A22394	0.565931608	0.019816866	-1	1
A22395	1	0.952840381	1	1
A22396	0.901407297	0.999875669	-1	1
A22397	0.735226152	0.317800933	-1	1
A22398	1	0.969401759	1	0.805782455
A22399	0.889046573	0.707400269	1	1
A22400	0.882882758	0.678067582	1	1
A22401	0.638715764	0.076707073	1	1
A22402	0.594894447	0.057506072	-1	0.805712668
A22403	0.793564202	0.335194769	-1	0.552448973
A22404	0.915132651	0.929260455	1	1
A22405	0.828401429	0.549260122	-1	1
A22406	0.762740237	0.259918504	1	1
A22407	0.852717314	0.785576905	-1	1
A22408	1	0.867684941	1	1
A22409	0.687949505	0.031505351	-1	1
A22410	0.61590151	0.161726565	-1	1
A22411	1	0.938914939	1	1
A22412	0.701699972	0.112800334	1	1
A22413	0.833884514	0.126723257	-1	1
A22414	1	0.999163022	-1	1
A22415	1	0.900729463	1	1
A22416	0.861028912	0.953950072	-1	1
A22417	0.613644468	0.066853848	-1	0.803759659
A22418	1	0.948117012	1	1
A22419	0.672500671	0.297053886	1	0.708729553
A22420	0.772445057	0.27644946	-1	1
A22421	0.743178784	0.254757242	1	1
A22422	0.740831016	0.518747712	1	1
A22423	1	0.999761008	-1	0.796298957
A22424	0.749217657	0.36075881	1	1
A22425	0.97320367	0.940925794	1	1
A22426	0.503639962	0.000826695	-1	0.694180593
A22427	1	0.938545737	1	1
A22428	0.638330354	0.046227011	1	1
A22429	1	0.999919599	-1	1
A22430	0.872834734	0.635598096	-1	1
A22431	0.835013167	0.901219456	-1	1
A22432	0.928184695	0.894383749	1	0.811370531
A22433	0.736990795	0.413131281	-1	1
A22434	0.660269866	0.285939435	-1	1
A22435	1	0.889244201	1	1
A22436	0.837620283	0.745817048	-1	1
A22437	1	0.950949274	-1	0.906382325
A22438	0.871228216	0.887962755	1	0.911904455
A22439	1	0.699759385	1	1
A22440	0.976733716	0.596465903	1	1
A22441	1	0.998154174	-1	1
A22442	0.789132029	0.722556738	-1	1
A22443	0.903554833	0.905041829	1	1
A22444	0.963060941	0.810971042	1	1
A22445	0.931229399	0.962983625	-1	1
A22446	0.923470482	0.827793437	-1	0.835387333
A22447	0.908324295	0.91094764	1	1
A22448	0.693591955	0.159999293	-1	1
A22449	0.904286442	0.832101207	1	0.896590072
A22450	0.585816425	0.089307872	-1	1
A22451	1	0.886791415	1	1
A22452	0.890395865	0.695658274	1	1
A22453	0.835376706	0.516820676	-1	0.927073603
A22454	0.8513899	0.623949838	1	1
A22455	0.683420695	0.098650375	-1	0.90091959
A22456	0.909674959	0.714318285	1	1
A22457	0.879346351	0.808301078	1	1
A22458	0.885574506	0.993550282	1	1
A22459	0.952539405	0.753486743	1	1
A22460	1	0.906242983	1	1
A22461	1	0.930429852	1	1
A22462	0.696484372	0.539309682	-1	1
A22463	0.763634499	0.365414431	-1	0.927913235
A22464	1	0.984125483	1	1
A22465	0.954667429	0.927668615	1	1
A22466	1	0.928011175	1	1
A22467	0.756676821	0.96931628	1	1
A22468	1	0.957947132	-1	0.892980693
A22469	0.521262038	0.022442185	1	0.896296843
A22470	0.658283	0.240524297	1	1
A22471	0.837716356	0.9405397	-1	1
A22472	0.622519691	0.068741342	1	0.897727032
A22473	0.652236572	0.008190984	-1	0.926808155
A22474	1	0.834732637	1	1
A22475	0.631896704	0.27493949	1	1
A22476	1	0.773955253	-1	0.873268411
A22477	0.669769239	0.019894304	-1	0.83025236
A22478	0.858095831	0.788720096	1	1
A22479	0.89063376	0.73521149	1	1
A22480	0.929302252	0.402398993	-1	1
A22481	1	0.940825697	1	1
A22482	0.815672656	0.570504673	1	0.895269415
A22483	0.644115301	0.310808334	1	1
A22484	0.91186377	0.81401592	1	0.908880347
A22485	0.910821324	0.991670629	1	1
A22486	0.80811065	0.753308844	1	1
A22487	0.509494308	0.016547841	-1	1
A22488	0.710049895	0.28265708	1	1
A22489	0.782394168	0.933906632	-1	1
A22490	0.918360933	0.919234878	1	1
A22491	0.875842321	0.75045632	1	1
A22492	1	0.615267919	1	1
A22493	1	0.999315206	1	0.912004055
A22494	0.50080863	0.031591701	1	0.896197555
A22495	0.791918009	0.55743637	1	1
A22496	0.87445163	0.888589726	-1	1
A22497	0.931279977	0.985057693	-1	0.897621861
A22498	0.673849615	0.020253875	1	0.891074679
A22499	0.746407255	0.140874635	1	1
A22500	1	0.919384736	1	1
A23001	0.83896822	0.798214623	1	1
A23002	0.688409708	0.38103941	-1	1
A23003	0.800560892	0.141389526	-1	1
A23004	0.912377954	0.996382725	-1	1
A23005	0.62301845	0.043441579	-1	0.927739082
A23006	0.845608555	0.970607818	-1	1
A23007	0.697371956	0.184200618	1	0.785566749
A23008	1	0.944326991	-1	1
A23009	0.877871388	0.739103078	1	1
A23010	0.862104176	0.934511253	-1	1
A23011	0.853045432	0.654712493	1	1
A23012	1	0.942629856	-1	1
A23013	0.909773522	0.775962646	-1	1
A23014	0.948759607	0.98352135	-1	1
A23015	1	0.968207555	-1	1
A23016	0.927124667	0.945888122	-1	1
A23017	0.882983284	0.64780493	1	1
A23018	1	0.726252223	1	1
A23019	1	0.991481402	1	1
A23020	0.570609946	0.006070527	-1	1
A23021	0.5573937	0.039996401	1	1
A23022	1	0.874566817	-1	0.909769735
A23023	0.918388041	0.923976161	-1	1
A23024	0.530369442	0.018800561	1	1
A23025	1	0.799242375	1	1
A23026	0.917314255	0.831712275	1	1
A23027	0.700978117	0.103406595	-1	0.41361166
A23028	1	0.908561559	1	1
A23029	1	0.994071604	1	1
A23030	1	0.735828162	1	1
A23031	0.828972856	0.845871009	1	1
A23032	1	0.903254651	1	1
A23033	0.519489095	0.00226066	1	1
A23034	0.681891615	0.812318002	-1	1
A23035	0.737121581	0.180408037	1	1
A23036	1	0.9995796	1	1
A23037	0.621892737	0.438948432	-1	1
A23038	0.979624487	0.978157895	1	1
A23039	1	0.98032816	1	1
A23040	0.938234106	0.902641479	-1	1
A23041	0.621074133	0.045981478	-1	0.927898371
A23042	0.839892573	0.962125827	-1	0.91162169
A23043	1	0.977826311	1	1
A23044	0.660909391	0.43298286	-1	1
A23045	0.744060131	0.136710789	1	1
A23046	0.555968551	0.046428586	-1	0.928585107
A23047	1	0.929554394	1	1
A23048	0.960753449	0.963892706	1	1
A23049	0.719913684	0.381319062	-1	1
A23050	0.985698123	0.939030342	-1	1
A23051	0.543057576	0.009646821	1	1
A23052	1	0.976947573	-1	0.893140576
A23053	0.874551637	0.949279053	1	1
A23054	1	0.970159793	-1	0.928020885
A23055	0.765951946	0.770420837	-1	1
A23056	0.738543002	0.264613227	-1	0.899662002
A23057	0.812430467	0.608057839	-1	0.595433759
A23058	0.9586591	0.928334534	-1	1
A23059	0.789598402	0.541880083	1	0.901533142
A23060	0.776050626	0.997090217	1	1
A23061	0.542880076	0.059142078	1	0.88766907
A23062	1	0.996057224	-1	0.799493641
A23063	1	0.96282325	1	1
A23064	0.83976442	0.650005937	1	1
A23065	0.904102334	0.986675687	-1	1
A23066	0.604194993	0.298926158	-1	0.903112027
A23067	1	0.988101319	1	1
A23068	1	0.935786493	1	1
A23069	0.762581641	0.771446085	-1	1
A23070	0.616566538	0.235843355	1	1
A23071	0.908337215	0.855920204	-1	1
A23072	1	0.882288852	1	1
A23073	0.539251286	0.142597742	1	0.90239931
A23074	0.904498458	0.720665628	1	0.89710419
A23075	1	0.943587025	1	1
A23076	0.953644125	0.859331935	1	1
A23077	0.956693442	0.548847482	1	1
A23078	0.791860402	0.885983595	1	1
A23079	0.978347477	0.752231276	1	1
A23080	0.940090573	0.935237461	-1	1
A23081	1	0.884145057	-1	1
A23082	1	0.967304397	-1	0.904172281
A23083	0.976245904	0.60436	-1	0.894472206
A23084	1	0.86188033	-1	1
A23085	0.564727862	0.032540358	1	1
A23086	0.728512315	0.358175905	1	1
A23087	0.519627008	0.013292968	1	1
A23088	0.963444301	0.858437801	1	1
A23089	0.699707942	0.249362715	-1	1
A23090	1	0.972016462	1	1
A23091	1	0.912546964	1	1
A23092	0.869939736	0.780430512	1	1
A23093	0.871323812	0.622462241	1	0.903192899
A23094	0.705637663	0.149940762	1	1
A23095	0.916932845	0.911524916	-1	0.896345949
A23096	0.645985422	0.018267794	1	0.595250489
A23097	0.789387528	0.38523928	1	0.806407608
A23098	1	0.99995058	1	1
A23099	0.593806468	0.011370373	1	0.805433483
A23100	1	0.77099335	1	1
A23101	0.900202338	0.967341682	1	1
A23102	0.899226518	0.48858708	1	1
A23103	0.632642455	0.036835299	1	0.675901633
A23104	0.823453121	0.996352103	-1	1
A23105	0.873807209	0.592261285	-1	1
A23106	0.876451445	0.818970656	-1	1
A23107	0.564407569	0.032528665	-1	1
A23108	1	0.815691337	-1	1
A23109	0.90747058	0.821434019	-1	1
A23110	0.501901797	0.115136408	-1	1
A23111	0.867452954	0.474838619	1	0.793083213
A23112	0.703600191	0.349263038	1	1
A23113	0.894604096	0.811988524	-1	1
A23114	1	0.669385937	1	1
A23115	0.571725461	0.06822227	-1	0.703048233
A23116	1	0.929342603	-1	0.900204676
A23117	0.877506723	0.695689493	-1	0.927520667
A23118	0.625057246	0.039331483	1	1
A23119	0.886997559	0.793287939	1	1
A23120	0.945899208	0.99002873	-1	1
A23121	0.540711706	0.104162201	-1	1
A23122	0.88046281	0.856207704	1	1
A23123	0.825301321	0.993616636	-1	1
A23124	1	0.999355637	-1	0.929194982
A23125	0.695210133	0.446201207	-1	1
A23126	0.974660751	0.894180833	1	1
A23127	1	0.913254946	1	1
A23128	1	0.969875576	1	1
A23129	0.708379982	0.235240951	-1	1
A23130	0.61869639	0.561033099	1	1
A23131	0.91774594	0.512359452	1	1
A23132	0.828185304	0.626194276	-1	0.807814253
A23133	0.942739549	0.999229201	1	1
A23134	0.878940731	0.958563066	-1	1
A23135	0.862688792	0.762276393	-1	1
A23136	0.946725505	0.943038268	1	1
A23137	1	0.816303312	1	1
A23138	0.877585409	0.998551651	1	1
A23139	0.959270774	0.752161269	1	1
A23140	1	0.917894606	1	1
A23141	1	0.847415645	1	1
A23142	0.867692955	0.996716075	1	0.889447248
A23143	0.946712761	0.916253358	-1	1
A23144	0.956081188	0.900692866	-1	0.904682896
A23145	0.8467926	0.457354658	1	1
A23146	0.920711215	0.87327743	1	0.888996443
A23147	0.917977074	0.980729117	-1	1
A23148	0.945943917	0.863837329	-1	1
A23149	0.79329237	0.516188352	-1	1
A23150	0.522491556	0.008404612	-1	1
A23151	0.654335584	0.508966924	-1	0.896575203
A23152	0.645942829	0.039121903	1	0.684591755
A23153	0.909155199	0.840233241	-1	1
A23154	0.737360618	0.296340128	1	1
A23155	0.756003357	0.035619409	-1	1
A23156	1	0.963135673	-1	1
A23157	0.853748161	0.818136178	-1	0.898459017
A23158	1	0.980867254	1	1
A23159	0.824412094	0.132191957	1	0.828608106
A23160	0.923253988	0.82569859	1	1
A23161	0.871728668	0.920572022	1	1
A23162	0.858685236	0.337786344	1	0.895908341
A23163	0.98452038	0.969768333	1	1
A23164	0.874221214	0.841458242	1	0.727714228
A23165	0.770227746	0.224701466	1	1
A23166	0.91991712	0.95869742	1	1
A23167	0.884364824	0.67294527	-1	1
A23168	0.878220127	0.270995933	-1	1
A23169	0.637530339	0.139913528	-1	1
A23170	0.89770188	0.999664779	1	1
A23171	0.616566538	0.235843355	-1	1
A23172	0.550120298	0.003431164	1	1
A23173	1	0.999900752	1	1
A23174	0.512781863	0.091426012	-1	1
A23175	0.965602395	0.849944356	-1	1
A23176	0.912422958	0.919786602	-1	1
A23177	0.733369364	0.516247937	-1	1
A23178	0.780638483	0.47039005	1	1
A23179	0.597935014	0.17982911	1	1
A23180	0.949754249	0.805707003	-1	1
A23181	0.607741736	0.03194198	-1	1
A23182	0.679904348	0.27682654	-1	1
A23183	0.91008355	0.881227452	1	1
A23184	0.644822745	0.18679525	1	1
A23185	1	0.955721684	1	1
A23186	0.636363692	0.154386324	-1	1
A23187	0.985664138	0.956278074	-1	1
A23188	1	0.971565582	-1	1
A23189	0.647913519	0.363580527	1	1
A23190	1	0.812846836	-1	1
A23191	0.840510494	0.662554805	-1	1
A23192	0.546850969	0.012237295	-1	0.926504838
A23193	0.893315571	0.772093621	1	0.801444304
A23194	0.542809344	0.002040762	-1	0.608921403
A23195	1	0.735828162	-1	1
A23196	0.920627262	0.981110429	1	1
A23197	0.904882225	0.732271044	1	1
A23198	0.719092832	0.244461909	-1	0.448274207
A23199	0.5832895	0.201357075	-1	1
A23200	0.857955901	0.963998839	1	1
A23201	1	0.941437075	-1	0.903297835
A23202	0.954127969	0.773796894	1	0.894074006
A23203	0.977492489	0.978174247	1	1
A23204	1	0.963781742	-1	1
A23205	1	0.980778484	1	1
A23206	0.634326217	0.016852802	-1	0.826285609
A23207	0.583827856	0.089541246	-1	1
A23208	0.954343109	0.781498588	1	1
A23209	0.916155859	0.730204965	1	0.800730997
A23210	0.598828478	0.012756658	-1	1
A23211	0.872872538	0.348635878	1	1
A23212	1	0.97743114	-1	1
A23213	0.699152442	0.054536767	1	0.894909684
A23214	0.976034905	0.943481958	-1	1
A23215	0.845404836	0.503829432	1	1
A23216	0.531787122	0.003037281	-1	0.796620398
A23217	0.661228444	0.284548501	-1	1
A23218	0.787207349	0.341756217	1	1
A23219	0.629879501	0.270752607	1	0.90659199
A23220	1	0.999238638	-1	1
A23221	0.890080222	0.416759901	1	0.88951424
A23222	0.985473617	0.930044238	-1	1
A23223	0.90025382	0.523280214	-1	0.924849143
A23224	0.978181173	0.839391704	-1	0.894159761
A23225	0.776951969	0.389428501	-1	0.898733685
A23226	1	0.989826476	1	1
A23227	0.938539312	0.995323821	-1	1
A23228	0.526279511	0.226918012	1	0.668583841
A23229	0.912579467	0.935622946	1	1
A23230	0.824221374	0.897946144	-1	0.910321289
A23231	1	0.999973534	-1	1
A23232	0.901472007	0.792691803	-1	1
A23233	0.807161995	0.745247001	-1	1
A23234	1	0.724124374	1	1
A23235	0.633776368	0.011358907	-1	0.590964581
A23236	1	0.627080754	1	1
A23237	0.757713217	0.296622579	1	0.907141819
A23238	0.880563121	0.726595079	-1	1
A23239	1	0.89687475	-1	1
A23240	0.585783398	0.087245541	1	0.901374508
A23241	0.553012263	0.007923876	-1	0.809899172
A23242	0.79898528	0.713740888	1	1
A23243	0.685145232	0.440350658	-1	1
A23244	0.817504136	0.721506943	-1	1
A23245	1	0.932946624	-1	1
A23246	0.889369167	0.56858324	1	1
A23247	0.867462067	0.573818262	1	1
A23248	1	0.869033593	1	1
A23249	0.8467926	0.424567142	-1	1
A23250	0.885384807	0.998085992	1	1
A23251	1	0.966707135	1	1
A23252	0.911213962	0.558038378	-1	1
A23253	1	0.606731739	1	1
A23254	0.814727305	0.437860748	1	0.654986417
A23255	0.912789634	0.43651753	1	1
A23256	0.907310378	0.907338843	1	1
A23257	0.649688153	0.084656298	-1	0.589887289
A23258	0.914349113	0.813251066	-1	1
A23259	0.818701147	0.24937664	-1	1
A23260	0.849011196	0.018268359	1	1
A23261	0.897515848	0.879655466	1	1
A23262	0.713554628	0.236104525	-1	0.602904597
A23263	0.582035565	0.250710528	-1	0.904763908
A23264	0.890773627	0.783769306	1	1
A23265	0.864452824	0.881505324	-1	1
A23266	1	0.999944529	1	1
A23267	0.71279559	0.493761904	1	1
A23268	1	0.843755814	1	0.778031632
A23269	1	0.781429295	-1	1
A23270	0.858023377	0.668835812	1	0.799736623
A23271	0.919231921	0.965348596	-1	1
A23272	0.51338386	0.039834441	1	1
A23273	0.812909766	0.738133318	1	0.790705595
A23274	0.801632598	0.439753886	1	1
A23275	0.791475122	0.082129304	1	0.877602992
A23276	0.79118275	0.466143589	-1	0.92633873
A23277	0.921038991	0.987209574	-1	0.896575365
A23278	1	0.999336788	1	1
A23279	0.707145561	0.773658307	1	1
A23280	0.63442682	0.087450418	-1	0.724362083
A23281	1	0.886219486	1	1
A23282	0.648859642	0.136543665	-1	1
A23283	0.944747353	0.715903236	1	0.792056593
A23284	1	0.781389387	1	1
A23285	1	0.956746712	1	1
A23286	0.864049819	0.785187507	-1	1
A23287	0.774812649	0.639403091	-1	1
A23288	0.891950535	0.907122632	1	0.71048171
A23289	0.853702036	0.665928401	1	1
A23290	0.556944748	0.076697679	-1	1
A23291	0.807666347	0.893258227	1	1
A23292	0.797413327	0.689219696	-1	1
A23293	0.955241198	0.755438895	1	0.82739012
A23294	0.723759221	0.501996344	-1	1
A23295	0.527252664	0.078078044	-1	1
A23296	1	0.904518339	1	1
A23297	1	0.999606176	1	1
A23298	0.80943691	0.88801596	-1	0.901294112
A23299	0.554579314	0.125129474	-1	1
A23300	0.861232025	0.515392848	1	1
A23301	0.904102334	0.736640003	-1	0.897666168
A23302	0.571439513	0.132934918	-1	0.907910791
A23303	0.732956986	0.095682522	-1	0.593491048
A23304	0.867949276	0.527160818	-1	0.927605681
A23305	0.500897235	0.002959575	-1	1
A23306	1	0.991688252	1	1
A23307	0.852335806	0.86945885	-1	1
A23308	1	0.956463753	1	0.89647501
A23309	1	0.961811478	1	1
A23310	0.881727973	0.930669857	1	0.897799799
A23311	1	0.843845712	-1	0.896352935
A23312	1	0.869033593	-1	1
A23313	0.557700494	0.041531387	1	0.605518343
A23314	1	0.849316435	-1	0.927271349
A23315	0.729838873	0.653643752	1	0.924482025
A23316	1	0.93621649	1	1
A23317	0.881986303	0.934987293	1	1
A23318	1	0.989768297	1	1
A23319	0.926236312	0.893318813	-1	1
A23320	0.692569998	0.194890202	1	1
A23321	0.764896076	0.008589015	-1	0.926493221
A23322	0.50019603	0.001402593	-1	0.896394836
A23323	0.82888624	0.769587299	1	1
A23324	1	0.770635684	1	1
A23325	0.948897218	0.988278843	-1	1
A23326	1	0.724124374	-1	1
A23327	0.979163362	0.902489648	-1	0.927189862
A23328	0.926790506	0.96552661	-1	1
A23329	0.702768766	0.132297921	-1	0.88679799
A23330	0.811590203	0.842491588	-1	0.889347942
A23331	0.882360171	0.810870533	1	1
A23332	1	0.924322463	1	1
A23333	0.93834734	0.893060917	1	1
A23334	0.754722504	0.219743374	-1	1
A23335	0.924799848	0.988563366	1	1
A23336	1	0.97212075	-1	1
A23337	1	0.953940975	1	0.902680747
A23338	0.749802932	0.347823317	-1	1
A23339	0.855545314	0.629363596	-1	1
A23340	0.866671961	0.935186252	-1	0.911846514
A23341	0.718174618	0.899890906	-1	1
A23342	0.761079449	0.875366156	-1	1
A23343	0.762562327	0.301065651	1	0.709974116
A23344	0.943295653	0.863110068	1	0.898265673
A23345	1	0.89840152	1	1
A23346	0.811743535	0.288719538	1	1
A23347	1	0.990551133	1	1
A23348	0.696702009	0.082168778	1	1
A23349	0.891752743	0.544644276	1	1
A23350	0.75854175	0.74892045	1	1
A23351	0.972203152	0.755188434	1	1
A23352	0.61463576	0.014153998	-1	0.504075161
A23353	0.802254406	0.740369786	1	1
A23354	0.961985974	0.857222004	-1	1
A23355	0.8360297	0.989010191	1	1
A23356	0.829102922	0.345049556	1	1
A23357	0.526212263	0.010496483	1	0.901463767
A23358	1	0.999911566	1	1
A23359	0.767599401	0.624774669	-1	0.91174632
A23360	0.878843642	0.864380201	-1	0.899835572
A23361	0.926496015	0.631343274	-1	0.925285889
A23362	0.873575516	0.664280594	-1	1
A23363	0.793313524	0.643661341	1	1
A23364	0.795416981	0.278870224	-1	0.900460131
A23365	0.599204171	0.008971713	1	1
A23366	1	0.944352766	1	1
A23367	0.942915878	0.995881109	-1	1
A23368	0.908083502	0.999998208	1	1
A23369	0.607366388	0.031719139	1	1
A23370	0.986284726	0.941575939	1	1
A23371	0.763068135	0.608207588	-1	1
A23372	0.805780563	0.355911683	1	1
A23373	0.726021906	0.370542747	-1	1
A23374	0.579900688	0.050085213	1	0.897918631
A23375	0.834389339	0.557185511	-1	1
A23376	0.878693779	0.800670933	1	1
A23377	0.683285746	0.437572342	-1	1
A23378	0.765900623	0.131155242	1	1
A23379	0.692948848	0.367233392	-1	1
A23380	1	0.967162063	1	1
A23381	1	0.951537531	1	1
A23382	0.915967075	0.795770441	-1	0.90708291
A23383	0.72094993	0.525261766	1	0.915511675
A23384	0.750352775	0.549099933	1	1
A23385	1	0.901582146	-1	0.919357367
A23386	0.521837221	0.000388991	-1	1
A23387	0.977890373	0.952531918	-1	1
A23388	0.765373131	0.370426987	-1	0.898371987
A23389	0.894456468	0.820596785	1	1
A23390	0.886352472	0.455809614	-1	1
A23391	1	0.825804012	1	1
A23392	0.812076582	0.968572231	-1	1
A23393	0.835160321	0.51635505	1	1
A23394	0.885105686	0.875497577	-1	1
A23395	0.871651596	0.999108592	1	1
A23396	1	0.862558013	-1	1
A23397	0.839305446	0.00468196	1	1
A23398	1	0.978592977	1	1
A23399	0.848688733	0.542186457	1	1
A23400	1	0.864860937	-1	1
A23401	1	0.998487386	1	1
A23402	0.982307405	0.999968351	-1	1
A23403	0.866766351	0.710741821	-1	0.897504352
A23404	0.89325563	0.867686464	1	0.899298641
A23405	0.94928639	0.99993146	-1	0.92828965
A23406	0.779251051	0.667930054	-1	1
A23407	0.868115484	0.809578516	1	1
A23408	0.867472529	0.928799108	-1	1
A23409	0.954466271	0.930181672	-1	0.900103248
A23410	0.872940745	0.627293884	-1	0.926969549
A23411	0.866958789	0.870427642	-1	1
A23412	0.761725584	0.25856474	1	1
A23413	0.949638464	0.99953477	1	1
A23414	0.753415372	0.817850097	1	1
A23415	1	0.928864145	1	1
A23416	1	0.883645866	-1	1
A23417	0.905922887	0.954497878	-1	0.912481729
A23418	0.889202612	0.631956208	1	1
A23419	1	0.993681411	1	1
A23420	0.746904925	0.080138697	1	1
A23421	0.732943151	0.278281607	1	1
A23422	0.753179914	0.248974375	-1	1
A23423	0.714969212	0.336399055	-1	1
A23424	0.986001325	0.877208851	1	1
A23425	0.546191181	0.010727839	-1	1
A23426	0.960198894	0.797746863	1	1
A23427	0.887598607	0.352372546	-1	0.796587603
A23428	0.640947595	0.069575945	-1	1
A23429	1	0.985316299	1	1
A23430	0.802523525	0.704330054	1	1
A23431	0.738517098	0.969967115	1	0.787601315
A23432	0.904226302	0.591824181	1	1
A23433	1	0.929717741	1	1
A23434	0.675975747	0.1846925	1	1
A23435	0.97852645	0.697972915	1	1
A23436	0.728217693	0.745361841	1	0.896884673
A23437	1	0.823878452	-1	0.897774115
A23438	0.824840881	0.383649649	1	1
A23439	1	0.990161294	-1	0.911380838
A23440	0.611073146	0.860731939	-1	1
A23441	1	0.794922084	-1	1
A23442	0.895182478	0.691736727	1	1
A23443	0.85950951	0.808660994	1	1
A23444	0.560426513	0.013568916	1	1
A23445	0.550373507	0.06762733	-1	1
A23446	0.69760268	0.163300913	-1	1
A23447	1	0.907852447	-1	1
A23448	1	0.999641136	1	1
A23449	1	0.791057606	-1	1
A23450	0.727128662	0.316756649	1	1
A23451	0.944463172	0.986185536	-1	0.819167992
A23452	0.625156897	0.149550997	-1	1
A23453	1	0.928958988	-1	0.886470899
A23454	1	0.99998413	1	1
A23455	0.638144791	0.007411157	-1	1
A23456	0.917750179	0.849566224	1	1
A23457	0.913015714	0.974306213	1	1
A23458	0.840724321	0.747297267	1	1
A23459	0.885222104	0.713494573	-1	0.928019284
A23460	0.558770623	0.016058467	1	0.521593159
A23461	1	0.914551457	1	1
A23462	0.895927396	0.692851859	1	1
A23463	0.589575939	0.061501599	-1	0.810354139
A23464	0.873019076	0.87523476	-1	1
A23465	0.918528551	0.918206053	-1	1
A23466	0.719808031	0.342495393	-1	0.900455046
A23467	0.891657745	0.786371393	-1	1
A23468	0.569789689	0.004237061	-1	0.622402658
A23469	0.684014225	0.174610786	-1	1
A23470	0.975809111	0.735742193	1	1
A23471	0.850872069	0.89214402	1	0.892541934
A23472	0.795175808	0.33049822	1	1
A23473	0.85566492	0.709272684	1	1
A23474	0.537020682	0.043424511	-1	1
A23475	0.670581978	0.059222376	1	0.907959848
A23476	0.723112939	0.996095639	-1	1
A23477	0.67437501	0.174396631	-1	1
A23478	0.895568514	0.791486395	-1	0.898539024
A23479	1	0.987901149	1	1
A23480	0.756090034	0.238003033	1	1
A23481	1	0.685170913	1	0.803837515
A23482	0.851629066	0.441187719	-1	0.928657516
A23483	0.536866485	0.068151883	-1	0.900781993
A23484	0.661435801	0.042930275	1	0.895967486
A23485	0.53691224	0.013721306	-1	1
A23486	0.780275855	0.676687252	-1	1
A23487	0.88591778	0.415976162	-1	1
A23488	0.848489897	0.466628593	-1	0.800323721
A23489	0.934207126	0.943883409	-1	0.966156294
A23490	0.84934551	0.781007981	-1	1
A23491	0.898959822	0.941282881	-1	1
A23492	0.626948273	0.37096267	1	1
A23493	1	0.808073489	1	1
A23494	0.770888377	0.602177723	1	0.796979973
A23495	0.818686931	0.323961472	-1	0.926862458
A23496	0.828810969	0.246342511	-1	1
A23497	0.523843929	0.076702682	1	1
A23498	0.568724049	0.005713341	-1	0.927035259
A23499	1	0.982684563	1	1
A23500	0.760958179	0.223929461	-1	1
A24001	0.785725514	0.541578135	1	0.888399545
A24002	0.983660829	0.976226674	-1	1
A24003	0.720371884	0.079422285	-1	1
A24004	0.781563779	0.286017073	-1	1
A24005	1	0.988701337	1	1
A24006	1	0.653393502	1	1
A24007	0.682907901	0.102240063	1	0.884332929
A24008	0.687336878	0.146135023	1	1
A24009	0.76866601	0.27487256	1	1
A24010	0.928583996	0.85565157	-1	1
A24011	0.583106731	0.013657914	1	1
A24012	0.812076582	0.992761909	1	1
A24013	0.600282396	0.070521739	-1	1
A24014	0.769823945	0.75518462	-1	1
A24015	0.849268032	0.54164198	1	1
A24016	0.9155921	0.845402198	1	1
A24017	0.824442581	0.690478552	-1	1
A24018	1	0.980113472	-1	1
A24019	1	0.972651575	1	1
A24020	1	0.926339117	1	0.884478171
A24021	0.838988433	0.817888675	1	1
A24022	1	0.947072836	1	1
A24023	1	0.89274693	-1	0.927421268
A24024	0.539028425	0.000536697	-1	1
A24025	0.922819506	0.635312551	1	1
A24026	0.978652971	0.99042658	1	1
A24027	0.865689102	0.802546255	-1	1
A24028	0.745984251	0.411935463	1	0.610954332
A24029	0.928798416	0.823118735	1	1
A24030	0.911176578	0.653760909	1	1
A24031	0.665725695	0.378912405	-1	1
